cost,incumbents,operation_time
30.0,52.01332751739321,0.0
34.0,52.01332751739321,25.987518548965454
38.0,52.01332751739321,52.09030771255493
42.0,52.01332751739321,68.14350914955139
45.0,52.01332751739321,84.48065662384033
49.0,52.01332751739321,103.61576128005981
51.0,52.01332751739321,124.35711765289307
55.0,52.01332751739321,145.9831259250641
59.0,52.01332751739321,167.03411054611206
63.0,52.01332751739321,188.82839179039001
68.0,52.01332751739321,211.62384295463562
72.0,52.01332751739321,234.18689966201782
76.0,52.01332751739321,256.81923055648804
80.0,52.01332751739321,279.9697735309601
85.0,52.01332751739321,303.35356855392456
89.0,52.01332751739321,327.02190232276917
93.0,52.01332751739321,350.63655138015747
97.0,52.01332751739321,374.5141360759735
101.0,52.01332751739321,398.4349868297577
105.0,52.01332751739321,426.15296053886414
109.0,52.01332751739321,454.25526547431946
113.0,52.01332751739321,482.33232736587524
117.0,52.01332751739321,511.0446267127991
121.0,52.01332751739321,540.1145377159119
125.0,52.01332751739321,569.8093378543854
129.0,52.01332751739321,599.9589538574219
133.0,52.01332751739321,630.452475309372
137.0,52.01332751739321,661.1471037864685
141.0,52.01332751739321,692.0564706325531
145.0,52.01332751739321,723.4426219463348
149.0,52.01332751739321,754.4953608512878
154.0,52.01332751739321,786.0325040817261
