cost,incumbents,operation_time
50.0,136.1184539794922,0.0
54.98483623147888,136.11843324490977,55.48883128166199
61.30520608742101,136.11843324490977,109.02796983718872
68.81733395075959,136.11843324490977,161.50335884094238
78.00935536858067,136.11843324490977,216.01568698883057
87.38657734869534,136.11843324490977,269.6160807609558
97.33988098544222,136.11843324490977,325.2837519645691
105.92915945471236,136.11843324490977,385.0869002342224
115.92226637483532,136.11843324490977,447.3297917842865
124.79716165513538,136.11843324490977,508.8047866821289
131.32916957761915,136.11843324490977,569.9417562484741
140.36947698594133,136.11843324490977,629.3826031684875
150.0172595053352,136.11843324490977,689.4369790554047
