cost,incumbents,operation_time
50.0,1.9842227558614547,0.0
59.21477782100441,1.9842227558614547,28.71718740463257
69.128614177537,1.9842227558614547,52.58816862106323
78.79620470286591,1.9842227558614547,78.62932419776917
88.53275033611729,1.9842227558614547,104.2018084526062
97.79017237203705,1.9842227558614547,129.49332809448242
106.75644367159077,1.9842227558614547,152.5519781112671
116.21419852938568,1.9842227558614547,175.66847038269043
125.77656359131825,1.9842227558614547,199.51497340202332
134.73349251619192,1.9842227558614547,223.52543449401855
143.9877225418971,1.9842227558614547,248.12559056282043
153.15758200002765,1.9842227558614547,273.0499155521393
