cost,incumbents,operation_time
50.0,11.563939599784117,0.0
57.838337564399374,11.563939599784117,22.276597023010254
67.4534549207381,11.563939599784117,45.39151859283447
76.84652884345887,11.563939599784117,69.06953477859497
86.03578365549717,11.563939599784117,93.5616044998169
95.46180811070411,11.563939599784117,116.84424471855164
105.1409214643613,11.563939599784117,140.24893283843994
113.04070081239955,11.563939599784117,162.34394574165344
121.21949136697408,11.563939599784117,184.31552147865295
129.8611199845932,11.563939599784117,205.3871967792511
135.38227655521013,11.563939599784117,226.21513772010803
143.1820895901899,11.563939599784117,246.75311088562012
149.55841895183536,11.563939599784117,267.8145353794098
159.21061815557843,11.563939599784117,289.42310547828674
167.15743811652092,11.563939599784117,310.40099573135376
174.7830212725606,11.563939599784117,331.37169432640076
182.15692178578072,11.563939599784117,352.39759278297424
189.15406370109727,11.563939599784117,374.0233504772186
194.4952828092019,11.563939599784117,395.2395670413971
201.7183621292528,11.563939599784117,421.4478032588959
210.3045760869168,11.563939599784117,447.3838653564453
215.7180422140066,11.563939599784117,473.44619607925415
222.3503960870552,11.563939599784117,499.7783944606781
228.90121612963904,11.563939599784117,526.1388819217682
234.27567011250704,11.563939599784117,552.5680482387543
238.01453338143213,11.563939599784117,579.1823706626892
246.9821459767303,11.563939599784117,605.6292977333069
255.63319093253796,11.563939599784117,632.2373156547546
264.16614217563983,11.563939599784117,659.2325060367584
267.98992182103547,11.563939599784117,686.4185602664948
274.3754159775611,11.563939599784117,713.7244889736176
280.11464412516966,11.563939599784117,736.6647596359253
285.8116026881478,11.563939599784117,758.4860489368439
293.4082037959475,11.563939599784117,780.7742130756378
300.86398361161946,11.563939599784117,802.9440534114838
