cost,incumbents,operation_time
50.0,175.60018920898438,0.0
57.23465551872134,175.60017391907903,76.57304358482361
60.657205214163405,175.60017391907903,147.2295548915863
67.78342220939565,175.60017391907903,222.54854702949524
77.02821319896391,175.60017391907903,303.4907419681549
84.89831600380353,175.60017391907903,385.28474736213684
94.25378844556359,175.60017391907903,466.8503987789154
98.30823327193588,175.60017391907903,548.8875267505646
104.24514341853542,194.40670308040498,651.7562019824982
112.07330073746166,194.40670308040498,740.9613547325134
116.01872995187641,194.40670308040498,827.9730875492096
118.09285454375397,194.40670308040498,917.2096989154816
124.89278231122735,194.40670308040498,997.1387839317322
126.35874618151516,194.40670308040498,1075.9468019008636
128.20925169242165,194.40670308040498,1139.7345852851868
131.36110251103713,194.40670308040498,1201.7816369533539
133.09752785825884,194.40670308040498,1265.762013912201
135.7317396175103,194.40670308040498,1329.9713790416718
141.75329144908042,194.40670308040498,1394.6831302642822
150.79538662113654,194.40670308040498,1469.0627808570862
