cost,incumbents,operation_time
50.0,1.0807141057333447,0.0
59.46599244709524,1.0807141057333447,24.039941787719727
68.93190900385162,1.0807141057333447,46.971803188323975
77.81335322800649,1.0807141057333447,68.63266968727112
87.08793189861846,1.0807141057333447,92.13487005233765
96.32474133537822,1.0807141057333447,116.35940480232239
105.81479474193355,1.0807141057333447,139.58044481277466
114.57703333183235,1.0807141057333447,162.60826802253723
122.01011146935062,1.0807141057333447,187.6056683063507
130.5230016486053,1.0807141057333447,212.63728260993958
139.28671196359616,1.0807141057333447,237.07839512825012
148.0836756853065,1.0807141057333447,261.66456294059753
157.62998834963176,1.0807141057333447,286.43943762779236
167.5838259784378,1.0807141057333447,311.4713945388794
176.2741318907088,1.0807141057333447,336.82390904426575
184.65570722427145,1.0807141057333447,361.9822816848755
192.81176983092823,1.0807141057333447,387.25567960739136
201.6516524052957,1.0807141057333447,412.8581919670105
210.8725525016821,1.0807141057333447,438.2162392139435
219.5053015825049,1.0807141057333447,467.88748598098755
227.9144247950552,1.0807141057333447,496.0281376838684
236.73882761740757,1.0807141057333447,524.2123527526855
244.8063942478776,1.0807141057333447,552.3762173652649
252.60898182810476,1.0807141057333447,581.4258399009705
262.50249767557284,1.0807141057333447,610.9299376010895
271.573505699217,1.0807141057333447,639.612476348877
281.10221031934583,1.0807141057333447,667.6615719795227
290.63920791237234,1.0807141057333447,696.4810321331024
298.78520050972577,1.0807141057333447,726.1647508144379
307.958085637608,1.0807141057333447,756.0492422580719
