cost,incumbents,operation_time
50.0,54.70002647269871,0.0
54.198354961587775,54.70002647269871,27.818097352981567
57.70098528737762,54.70002647269871,45.931650161743164
61.126226163710626,54.70002647269871,63.91062521934509
70.43208042943887,54.70002647269871,83.77128505706787
76.65846408144496,54.70002647269871,103.24810910224915
86.11335958709482,54.70002647269871,123.12520909309387
95.18786094628399,54.70002647269871,143.24394917488098
103.09445318623294,54.70002647269871,164.93763041496277
112.23350654493007,54.70002647269871,186.72041964530945
114.86989728665104,54.70002647269871,208.5771996974945
124.44340612898436,54.70002647269871,230.58109045028687
125.60133944846537,54.70002647269871,253.2591996192932
134.5554730451658,54.70002647269871,275.9120752811432
142.26917710424655,54.70002647269871,298.80676317214966
149.5071663768072,54.70002647269871,321.56514525413513
156.85358904986236,54.70002647269871,344.68636441230774
164.20109219676635,54.70002647269871,368.0832152366638
174.1335451310871,54.70002647269871,391.489985704422
180.73307237612806,54.70002647269871,419.21850776672363
189.6527686595243,54.70002647269871,447.06738090515137
191.71769695774304,54.70002647269871,475.0216872692108
198.48910167051218,54.70002647269871,504.0652754306793
207.61078455198094,54.70002647269871,533.409797668457
217.54343969337663,54.70002647269871,562.661459684372
227.2452889934801,54.70002647269871,592.031979560852
234.68736557651565,54.70002647269871,621.8494138717651
237.5837871693936,54.70002647269871,650.2911579608917
246.51523065725203,54.70002647269871,678.6577038764954
253.46940254633384,54.70002647269871,706.9189245700836
263.1080389608964,54.70002647269871,735.9553949832916
273.0802360493925,54.70002647269871,765.3702845573425
277.84118954430375,54.70002647269871,795.1310079097748
278.86757327589993,54.70002647269871,824.9670565128326
281.30491633827654,54.70002647269871,855.6324844360352
290.41652810388496,54.70002647269871,885.9279510974884
300.0624808677653,54.70002647269871,915.1199822425842
