cost,incumbents,operation_time
50.0,0.0034549768285616314,0.0
60.0,0.0034549768285616314,27.891947746276855
70.0,0.0034549768285616314,55.235342502593994
80.0,0.0034549768285616314,83.91714692115784
90.0,0.0034549768285616314,114.87749290466309
100.0,0.0034549768285616314,144.82838702201843
110.0,0.0034549768285616314,174.66200971603394
120.0,0.0034549768285616314,205.25565886497498
130.0,0.0034549768285616314,235.71451425552368
140.0,0.0034549768285616314,266.60590839385986
150.0,0.0034549768285616314,298.71937346458435
160.0,0.0034549768285616314,329.5079815387726
170.0,0.0034549768285616314,361.7578139305115
180.0,0.0034549768285616314,393.37542700767517
190.0,0.0034549768285616314,424.78984212875366
200.0,0.0034549768285616314,456.2715198993683
210.0,0.0034549768285616314,489.2348108291626
220.0,0.0034549768285616314,520.9806344509125
230.0,0.0034549768285616314,554.3801970481873
240.0,0.0034549768285616314,589.5980229377747
250.0,0.0034549768285616314,625.5727572441101
260.0,0.0034549768285616314,659.8344769477844
270.0,0.0034549768285616314,696.572262763977
280.0,0.0034549768285616314,732.2971928119659
290.0,0.0034549768285616314,767.0736446380615
299.8396663746263,0.0034549768285616314,801.5354855060577
307.8821084421714,0.0034549768285616314,835.5213751792908
