cost,incumbents,operation_time
50.0,176.02223205566406,0.0
56.75548344141383,176.0222397265404,34.97129416465759
64.67348345831583,176.0222397265404,69.04131197929382
73.78155286574152,176.0222397265404,102.83122491836548
83.00452059292981,176.0222397265404,146.69811177253723
91.14865712689632,229.33342198151814,190.3978819847107
97.80915948985982,229.33342198151814,235.32537126541138
106.2866850595085,229.33342198151814,284.233779668808
115.42220129317249,229.33342198151814,339.7151138782501
121.96100511567691,229.33342198151814,395.79595375061035
130.6940511989482,229.33342198151814,451.1443133354187
137.72221630375412,229.33342198151814,510.85205245018005
147.53674136380025,229.33342198151814,569.5512619018555
157.11058908950952,229.33342198151814,620.3917508125305
